date,product_id,stock
2021-03-23,MX_KIT,322
2021-03-23,MX_IND,816
2021-03-24,FAN_STD,645
2021-03-24,EX_FLAT,174
2021-03-24,EX_POLY,382
2021-03-24,EX_CIRC,596
2021-03-24,AF_5,882
2021-03-24,AF_75,545
2021-03-24,BL_CHOP,666
2021-03-24,BL_KIT,686
2021-03-24,BL_IND,613
2021-03-24,ESP,750
2021-03-24,SW,273
2021-03-24,MX_KIT,332
2021-03-24,MX_IND,720
2021-03-25,FAN_STD,282
2021-03-25,EX_FLAT,204
2021-03-25,EX_POLY,380
2021-03-25,EX_CIRC,283
2021-03-25,AF_5,306
2021-03-25,AF_75,293
2021-03-25,BL_CHOP,121
2021-03-25,BL_KIT,353
2021-03-25,BL_IND,173
2021-03-25,ESP,967
2021-03-25,SW,643
2021-03-25,MX_KIT,158
2021-03-25,MX_IND,688
2021-03-26,FAN_STD,899
2021-03-26,EX_FLAT,583
2021-03-26,EX_POLY,485
2021-03-26,EX_CIRC,589
2021-03-26,AF_5,682
2021-03-26,AF_75,926
2021-03-26,BL_CHOP,988
2021-03-26,BL_KIT,131
2021-03-26,BL_IND,968
2021-03-26,ESP,455
2021-03-26,SW,512
2021-03-26,MX_KIT,394
2021-03-26,MX_IND,920
2021-03-27,FAN_STD,269
2021-03-27,EX_FLAT,558
2021-03-27,EX_POLY,687
2021-03-27,EX_CIRC,219
2021-03-27,AF_5,981
2021-03-27,AF_75,663
2021-03-27,BL_CHOP,583
2021-03-27,BL_KIT,638
2021-03-27,BL_IND,574
2021-03-27,ESP,769
2021-03-27,SW,730
2021-03-27,MX_KIT,356
2021-03-27,MX_IND,829
2021-03-28,FAN_STD,966
2021-03-28,EX_FLAT,159
2021-03-28,EX_POLY,107
2021-03-28,EX_CIRC,831
2021-03-28,AF_5,487
2021-03-28,AF_75,194
2021-03-28,BL_CHOP,353
2021-03-28,BL_KIT,540
2021-03-28,BL_IND,431
2021-03-28,ESP,180
2021-03-28,SW,980
2021-03-28,MX_KIT,757
2021-03-28,MX_IND,325
2021-03-29,FAN_STD,697
2021-03-29,EX_FLAT,985
2021-03-29,EX_POLY,531
2021-03-29,EX_CIRC,495
2021-03-29,AF_5,396
2021-03-29,AF_75,317
2021-03-29,BL_CHOP,517
2021-03-29,BL_KIT,304
2021-03-29,BL_IND,422
2021-03-29,ESP,158
2021-03-29,SW,711
2021-03-29,MX_KIT,288
2021-03-29,MX_IND,393
2021-03-30,FAN_STD,595
2021-03-30,EX_FLAT,414
2021-03-30,EX_POLY,155
2021-03-30,EX_CIRC,582
2021-03-30,AF_5,845
2021-03-30,AF_75,872
2021-03-30,BL_CHOP,987
2021-03-30,BL_KIT,712
2021-03-30,BL_IND,347
2021-03-30,ESP,725
2021-03-30,SW,762
2021-03-30,MX_KIT,719
2021-03-30,MX_IND,837
2021-03-31,FAN_STD,938
2021-03-31,EX_FLAT,514
2021-03-31,EX_POLY,972
2021-03-31,EX_CIRC,749
2021-03-31,AF_5,456
2021-03-31,AF_75,582
2021-03-31,BL_CHOP,105
2021-03-31,BL_KIT,777
2021-03-31,BL_IND,648
2021-03-31,ESP,592
2021-03-31,SW,834
2021-03-31,MX_KIT,955
2021-03-31,MX_IND,665
2021-04-01,FAN_STD,904
2021-04-01,EX_FLAT,966
2021-04-01,EX_POLY,869
2021-04-01,EX_CIRC,946
2021-04-01,AF_5,271
2021-04-01,AF_75,676
2021-04-01,BL_CHOP,828
2021-04-01,BL_KIT,365
2021-04-01,BL_IND,475
2021-04-01,ESP,965
2021-04-01,SW,203
2021-04-01,MX_KIT,168
2021-04-01,MX_IND,288
2021-04-02,FAN_STD,437
2021-04-02,EX_FLAT,707
2021-04-02,EX_POLY,741
2021-04-02,EX_CIRC,386
2021-04-02,AF_5,387
2021-04-02,AF_75,248
2021-04-02,BL_CHOP,620
2021-04-02,BL_KIT,186
2021-04-02,BL_IND,777
2021-04-02,ESP,186
2021-04-02,SW,474
2021-04-02,MX_KIT,883
2021-04-02,MX_IND,370
2021-04-03,FAN_STD,407
2021-04-03,EX_FLAT,338
2021-04-03,EX_POLY,460
2021-04-03,EX_CIRC,137
2021-04-03,AF_5,307
2021-04-03,AF_75,952
2021-04-03,BL_CHOP,637
2021-04-03,BL_KIT,541
2021-04-03,BL_IND,400
2021-04-03,ESP,390
2021-04-03,SW,144
2021-04-03,MX_KIT,765
2021-04-03,MX_IND,327
2021-04-04,FAN_STD,550
2021-04-04,EX_FLAT,893
2021-04-04,EX_POLY,467
2021-04-04,EX_CIRC,362
2021-04-04,AF_5,890
2021-04-04,AF_75,716
2021-04-04,BL_CHOP,282
2021-04-04,BL_KIT,240
2021-04-04,BL_IND,676
2021-04-04,ESP,489
2021-04-04,SW,683
2021-04-04,MX_KIT,841
2021-04-04,MX_IND,447
2021-04-05,FAN_STD,179
2021-04-05,EX_FLAT,984
2021-04-05,EX_POLY,963
2021-04-05,EX_CIRC,122
2021-04-05,AF_5,417
2021-04-05,AF_75,873
2021-04-05,BL_CHOP,810
2021-04-05,BL_KIT,682
2021-04-05,BL_IND,748
2021-04-05,ESP,957
2021-04-05,SW,594
2021-04-05,MX_KIT,310
2021-04-05,MX_IND,830
2021-04-06,FAN_STD,908
2021-04-06,EX_FLAT,432
2021-04-06,EX_POLY,312
2021-04-06,EX_CIRC,226
2021-04-06,AF_5,999
2021-04-06,AF_75,299
2021-04-06,BL_CHOP,644
2021-04-06,BL_KIT,626
2021-04-06,BL_IND,668
2021-04-06,ESP,343
2021-04-06,SW,106
2021-04-06,MX_KIT,947
2021-04-06,MX_IND,163
2021-04-07,FAN_STD,677
2021-04-07,EX_FLAT,828
2021-04-07,EX_POLY,918
2021-04-07,EX_CIRC,886
2021-04-07,AF_5,663
2021-04-07,AF_75,712
2021-04-07,BL_CHOP,866
2021-04-07,BL_KIT,926
2021-04-07,BL_IND,669
2021-04-07,ESP,503
2021-04-07,SW,987
2021-04-07,MX_KIT,218
2021-04-07,MX_IND,634
2021-04-08,FAN_STD,306
2021-04-08,EX_FLAT,876
2021-04-08,EX_POLY,490
2021-04-08,EX_CIRC,840
2021-04-08,AF_5,614
2021-04-08,AF_75,738
2021-04-08,BL_CHOP,699
2021-04-08,BL_KIT,696
2021-04-08,BL_IND,193
2021-04-08,ESP,541
2021-04-08,SW,947
2021-04-08,MX_KIT,725
2021-04-08,MX_IND,692
2021-04-09,FAN_STD,638
2021-04-09,EX_FLAT,207
2021-04-09,EX_POLY,813
2021-04-09,EX_CIRC,673
2021-04-09,AF_5,355
2021-04-09,AF_75,888
2021-04-09,BL_CHOP,818
2021-04-09,BL_KIT,750
2021-04-09,BL_IND,877
2021-04-09,ESP,625
2021-04-09,SW,284
2021-04-09,MX_KIT,464
2021-04-09,MX_IND,218
2021-04-10,FAN_STD,467
2021-04-10,EX_FLAT,354
2021-04-10,EX_POLY,787
2021-04-10,EX_CIRC,172
2021-04-10,AF_5,976
2021-04-10,AF_75,465
2021-04-10,BL_CHOP,257
2021-04-10,BL_KIT,180
2021-04-10,BL_IND,153
2021-04-10,ESP,323
2021-04-10,SW,883
2021-04-10,MX_KIT,438
2021-04-10,MX_IND,918
2021-04-11,FAN_STD,156
2021-04-11,EX_FLAT,103
2021-04-11,EX_POLY,744
2021-04-11,EX_CIRC,137
2021-04-11,AF_5,413
2021-04-11,AF_75,843
2021-04-11,BL_CHOP,130
2021-04-11,BL_KIT,862
2021-04-11,BL_IND,504
2021-04-11,ESP,945
2021-04-11,SW,682
2021-04-11,MX_KIT,422
2021-04-11,MX_IND,125
2021-04-12,FAN_STD,127
2021-04-12,EX_FLAT,463
2021-04-12,EX_POLY,694
2021-04-12,EX_CIRC,240
2021-04-12,AF_5,926
2021-04-12,AF_75,792
2021-04-12,BL_CHOP,292
2021-04-12,BL_KIT,330
2021-04-12,BL_IND,649
2021-04-12,ESP,864
2021-04-12,SW,748
2021-04-12,MX_KIT,568
2021-04-12,MX_IND,804
2021-04-13,FAN_STD,171
2021-04-13,EX_FLAT,761
2021-04-13,EX_POLY,637
2021-04-13,EX_CIRC,674
2021-04-13,AF_5,191
2021-04-13,AF_75,308
2021-04-13,BL_CHOP,160
2021-04-13,BL_KIT,924
2021-04-13,BL_IND,120
2021-04-13,ESP,191
2021-04-13,SW,949
2021-04-13,MX_KIT,644
2021-04-13,MX_IND,960
2021-04-14,FAN_STD,322
2021-04-14,EX_FLAT,623
2021-04-14,EX_POLY,414
2021-04-14,EX_CIRC,145
2021-04-14,AF_5,822
2021-04-14,AF_75,580
2021-04-14,BL_CHOP,729
2021-04-14,BL_KIT,193
2021-04-14,BL_IND,361
2021-04-14,ESP,729
2021-04-14,SW,384
2021-04-14,MX_KIT,280
2021-04-14,MX_IND,344
2021-04-15,FAN_STD,665
2021-04-15,EX_FLAT,980
2021-04-15,EX_POLY,262
2021-04-15,EX_CIRC,637
2021-04-15,AF_5,378
2021-04-15,AF_75,520
2021-04-15,BL_CHOP,250
2021-04-15,BL_KIT,393
2021-04-15,BL_IND,853
2021-04-15,ESP,406
2021-04-15,SW,980
2021-04-15,MX_KIT,462
2021-04-15,MX_IND,333
2021-04-16,FAN_STD,629
2021-04-16,EX_FLAT,661
2021-04-16,EX_POLY,803
2021-04-16,EX_CIRC,321
2021-04-16,AF_5,182
2021-04-16,AF_75,720
2021-04-16,BL_CHOP,163
2021-04-16,BL_KIT,781
2021-04-16,BL_IND,526
2021-04-16,ESP,100
2021-04-16,SW,272
2021-04-16,MX_KIT,551
2021-04-16,MX_IND,692
2021-04-17,FAN_STD,264
2021-04-17,EX_FLAT,681
2021-04-17,EX_POLY,203
2021-04-17,EX_CIRC,596
2021-04-17,AF_5,975
2021-04-17,AF_75,981
2021-04-17,BL_CHOP,588
2021-04-17,BL_KIT,220
2021-04-17,BL_IND,898
2021-04-17,ESP,393
2021-04-17,SW,377
2021-04-17,MX_KIT,312
2021-04-17,MX_IND,569
2021-04-18,FAN_STD,214
2021-04-18,EX_FLAT,784
2021-04-18,EX_POLY,262
2021-04-18,EX_CIRC,735
2021-04-18,AF_5,448
2021-04-18,AF_75,891
2021-04-18,BL_CHOP,289
2021-04-18,BL_KIT,372
2021-04-18,BL_IND,163
2021-04-18,ESP,917
2021-04-18,SW,607
2021-04-18,MX_KIT,634
2021-04-18,MX_IND,685
2021-04-19,FAN_STD,984
2021-04-19,EX_FLAT,832
2021-04-19,EX_POLY,712
2021-04-19,EX_CIRC,510
2021-04-19,AF_5,503
2021-04-19,AF_75,751
2021-04-19,BL_CHOP,265
2021-04-19,BL_KIT,413
2021-04-19,BL_IND,553
2021-04-19,ESP,537
2021-04-19,SW,317
2021-04-19,MX_KIT,849
2021-04-19,MX_IND,293
2021-04-20,FAN_STD,227
2021-04-20,EX_FLAT,551
2021-04-20,EX_POLY,193
2021-04-20,EX_CIRC,869
2021-04-20,AF_5,545
2021-04-20,AF_75,800
2021-04-20,BL_CHOP,771
2021-04-20,BL_KIT,617
2021-04-20,BL_IND,925
2021-04-20,ESP,548
2021-04-20,SW,205
2021-04-20,MX_KIT,186
2021-04-20,MX_IND,729
2021-04-21,FAN_STD,896
2021-04-21,EX_FLAT,348
2021-04-21,EX_POLY,728
2021-04-21,EX_CIRC,875
2021-04-21,AF_5,993
2021-04-21,AF_75,922
2021-04-21,BL_CHOP,910
2021-04-21,BL_KIT,315
2021-04-21,BL_IND,793
2021-04-21,ESP,368
2021-04-21,SW,552
2021-04-21,MX_KIT,502
2021-04-21,MX_IND,565
2021-04-22,FAN_STD,882
2021-04-22,EX_FLAT,175
2021-04-22,EX_POLY,209
2021-04-22,EX_CIRC,558
2021-04-22,AF_5,616
2021-04-22,AF_75,758
2021-04-22,BL_CHOP,869
2021-04-22,BL_KIT,775
2021-04-22,BL_IND,222
2021-04-22,ESP,555
2021-04-22,SW,386
2021-04-22,MX_KIT,658
2021-04-22,MX_IND,705
2021-04-23,FAN_STD,539
2021-04-23,EX_FLAT,625
2021-04-23,EX_POLY,798
2021-04-23,EX_CIRC,122
2021-04-23,AF_5,426
2021-04-23,AF_75,120
2021-04-23,BL_CHOP,551
2021-04-23,BL_KIT,811
2021-04-23,BL_IND,204
2021-04-23,ESP,174
2021-04-23,SW,123
2021-04-23,MX_KIT,236
2021-04-23,MX_IND,564
2021-04-24,FAN_STD,885
2021-04-24,EX_FLAT,248
2021-04-24,EX_POLY,578
2021-04-24,EX_CIRC,709
2021-04-24,AF_5,180
2021-04-24,AF_75,504
2021-04-24,BL_CHOP,826
2021-04-24,BL_KIT,271
2021-04-24,BL_IND,480
2021-04-24,ESP,647
2021-04-24,SW,325
2021-04-24,MX_KIT,941
2021-04-24,MX_IND,961
2021-04-25,FAN_STD,391
2021-04-25,EX_FLAT,254
2021-04-25,EX_POLY,603
2021-04-25,EX_CIRC,420
2021-04-25,AF_5,308
2021-04-25,AF_75,143
2021-04-25,BL_CHOP,300
2021-04-25,BL_KIT,309
2021-04-25,BL_IND,449
2021-04-25,ESP,603
2021-04-25,SW,863
2021-04-25,MX_KIT,333
2021-04-25,MX_IND,909
2021-04-26,FAN_STD,595
2021-04-26,EX_FLAT,163
2021-04-26,EX_POLY,455
2021-04-26,EX_CIRC,338
2021-04-26,AF_5,920
2021-04-26,AF_75,105
2021-04-26,BL_CHOP,710
2021-04-26,BL_KIT,208
2021-04-26,BL_IND,549
2021-04-26,ESP,803
2021-04-26,SW,506
2021-04-26,MX_KIT,359
2021-04-26,MX_IND,969
2021-04-27,FAN_STD,806
2021-04-27,EX_FLAT,589
2021-04-27,EX_POLY,812
2021-04-27,EX_CIRC,694
2021-04-27,AF_5,869
2021-04-27,AF_75,602
2021-04-27,BL_CHOP,118
2021-04-27,BL_KIT,868
2021-04-27,BL_IND,728
2021-04-27,ESP,682
2021-04-27,SW,341
2021-04-27,MX_KIT,424
2021-04-27,MX_IND,203
2021-04-28,FAN_STD,234
2021-04-28,EX_FLAT,921
2021-04-28,EX_POLY,777
2021-04-28,EX_CIRC,471
2021-04-28,AF_5,877
2021-04-28,AF_75,891
2021-04-28,BL_CHOP,105
2021-04-28,BL_KIT,591
2021-04-28,BL_IND,717
2021-04-28,ESP,522
2021-04-28,SW,106
2021-04-28,MX_KIT,986
2021-04-28,MX_IND,705
2021-04-29,FAN_STD,531
2021-04-29,EX_FLAT,574
2021-04-29,EX_POLY,644
2021-04-29,EX_CIRC,678
2021-04-29,AF_5,285
2021-04-29,AF_75,522
2021-04-29,BL_CHOP,675
2021-04-29,BL_KIT,615
2021-04-29,BL_IND,607
2021-04-29,ESP,168
2021-04-29,SW,841
2021-04-29,MX_KIT,898
2021-04-29,MX_IND,907
2021-04-30,FAN_STD,528
2021-04-30,EX_FLAT,908
2021-04-30,EX_POLY,555
2021-04-30,EX_CIRC,259
2021-04-30,AF_5,435
2021-04-30,AF_75,497
2021-04-30,BL_CHOP,531
2021-04-30,BL_KIT,711
2021-04-30,BL_IND,169
2021-04-30,ESP,227
2021-04-30,SW,498
2021-04-30,MX_KIT,110
2021-04-30,MX_IND,701
2021-05-01,FAN_STD,696
2021-05-01,EX_FLAT,372
2021-05-01,EX_POLY,766
2021-05-01,EX_CIRC,514
2021-05-01,AF_5,817
2021-05-01,AF_75,727
2021-05-01,BL_CHOP,772
2021-05-01,BL_KIT,613
2021-05-01,BL_IND,634
2021-05-01,ESP,801
2021-05-01,SW,841
2021-05-01,MX_KIT,648
2021-05-01,MX_IND,317
2021-05-02,FAN_STD,997
2021-05-02,EX_FLAT,775
2021-05-02,EX_POLY,318
2021-05-02,EX_CIRC,624
2021-05-02,AF_5,743
2021-05-02,AF_75,827
2021-05-02,BL_CHOP,470
2021-05-02,BL_KIT,571
2021-05-02,BL_IND,750
2021-05-02,ESP,651
2021-05-02,SW,628
2021-05-02,MX_KIT,394
2021-05-02,MX_IND,826
2021-05-03,FAN_STD,199
2021-05-03,EX_FLAT,327
2021-05-03,EX_POLY,718
2021-05-03,EX_CIRC,424
2021-05-03,AF_5,732
2021-05-03,AF_75,897
2021-05-03,BL_CHOP,938
2021-05-03,BL_KIT,929
2021-05-03,BL_IND,931
2021-05-03,ESP,913
2021-05-03,SW,666
2021-05-03,MX_KIT,357
2021-05-03,MX_IND,715
2021-05-04,FAN_STD,478
2021-05-04,EX_FLAT,217
2021-05-04,EX_POLY,257
2021-05-04,EX_CIRC,397
2021-05-04,AF_5,704
2021-05-04,AF_75,273
2021-05-04,BL_CHOP,434
2021-05-04,BL_KIT,732
2021-05-04,BL_IND,938
2021-05-04,ESP,246
2021-05-04,SW,961
2021-05-04,MX_KIT,668
2021-05-04,MX_IND,675
2021-05-05,FAN_STD,618
2021-05-05,EX_FLAT,345
2021-05-05,EX_POLY,263
2021-05-05,EX_CIRC,113
2021-05-05,AF_5,699
2021-05-05,AF_75,808
2021-05-05,BL_CHOP,686
2021-05-05,BL_KIT,979
2021-05-05,BL_IND,266
2021-05-05,ESP,638
2021-05-05,SW,341
2021-05-05,MX_KIT,860
2021-05-05,MX_IND,812
2021-05-06,FAN_STD,555
2021-05-06,EX_FLAT,258
2021-05-06,EX_POLY,415
2021-05-06,EX_CIRC,235
2021-05-06,AF_5,905
2021-05-06,AF_75,526
2021-05-06,BL_CHOP,704
2021-05-06,BL_KIT,643
2021-05-06,BL_IND,695
2021-05-06,ESP,272
2021-05-06,SW,856
2021-05-06,MX_KIT,569
2021-05-06,MX_IND,697
2021-05-07,FAN_STD,798
2021-05-07,EX_FLAT,740
2021-05-07,EX_POLY,460
2021-05-07,EX_CIRC,328
2021-05-07,AF_5,130
2021-05-07,AF_75,714
2021-05-07,BL_CHOP,818
2021-05-07,BL_KIT,233
2021-05-07,BL_IND,855
2021-05-07,ESP,388
2021-05-07,SW,169
2021-05-07,MX_KIT,146
2021-05-07,MX_IND,953
2021-05-08,FAN_STD,757
2021-05-08,EX_FLAT,729
2021-05-08,EX_POLY,301
2021-05-08,EX_CIRC,347
2021-05-08,AF_5,290
2021-05-08,AF_75,575
2021-05-08,BL_CHOP,525
2021-05-08,BL_KIT,957
2021-05-08,BL_IND,221
2021-05-08,ESP,437
2021-05-08,SW,747
2021-05-08,MX_KIT,105
2021-05-08,MX_IND,602
2021-05-09,FAN_STD,317
2021-05-09,EX_FLAT,146
2021-05-09,EX_POLY,642
2021-05-09,EX_CIRC,964
2021-05-09,AF_5,320
2021-05-09,AF_75,694
2021-05-09,BL_CHOP,254
2021-05-09,BL_KIT,414
2021-05-09,BL_IND,693
2021-05-09,ESP,871
2021-05-09,SW,186
2021-05-09,MX_KIT,251
2021-05-09,MX_IND,275
2021-05-10,FAN_STD,302
2021-05-10,EX_FLAT,974
2021-05-10,EX_POLY,604
2021-05-10,EX_CIRC,625
2021-05-10,AF_5,750
2021-05-10,AF_75,432
2021-05-10,BL_CHOP,633
2021-05-10,BL_KIT,843
2021-05-10,BL_IND,753
2021-05-10,ESP,375
2021-05-10,SW,740
2021-05-10,MX_KIT,632
2021-05-10,MX_IND,918
2021-05-11,FAN_STD,444
2021-05-11,EX_FLAT,191
2021-05-11,EX_POLY,200
2021-05-11,EX_CIRC,707
2021-05-11,AF_5,795
2021-05-11,AF_75,199
2021-05-11,BL_CHOP,135
2021-05-11,BL_KIT,485
2021-05-11,BL_IND,395
2021-05-11,ESP,256
2021-05-11,SW,209
2021-05-11,MX_KIT,499
2021-05-11,MX_IND,428
2021-05-12,FAN_STD,603
2021-05-12,EX_FLAT,459
2021-05-12,EX_POLY,208
2021-05-12,EX_CIRC,610
2021-05-12,AF_5,232
2021-05-12,AF_75,284
2021-05-12,BL_CHOP,752
2021-05-12,BL_KIT,336
2021-05-12,BL_IND,956
2021-05-12,ESP,593
2021-05-12,SW,748
2021-05-12,MX_KIT,148
2021-05-12,MX_IND,758
2021-05-13,FAN_STD,104
2021-05-13,EX_FLAT,323
2021-05-13,EX_POLY,246
2021-05-13,EX_CIRC,998
2021-05-13,AF_5,378
2021-05-13,AF_75,910
2021-05-13,BL_CHOP,877
2021-05-13,BL_KIT,183
2021-05-13,BL_IND,433
2021-05-13,ESP,421
2021-05-13,SW,835
2021-05-13,MX_KIT,509
2021-05-13,MX_IND,520
2021-05-14,FAN_STD,464
2021-05-14,EX_FLAT,207
2021-05-14,EX_POLY,831
2021-05-14,EX_CIRC,379
2021-05-14,AF_5,398
2021-05-14,AF_75,480
2021-05-14,BL_CHOP,727
2021-05-14,BL_KIT,758
2021-05-14,BL_IND,944
2021-05-14,ESP,503
2021-05-14,SW,820
2021-05-14,MX_KIT,894
2021-05-14,MX_IND,726
2021-05-15,FAN_STD,871
2021-05-15,EX_FLAT,642
2021-05-15,EX_POLY,671
2021-05-15,EX_CIRC,701
2021-05-15,AF_5,904
2021-05-15,AF_75,164
2021-05-15,BL_CHOP,141
2021-05-15,BL_KIT,464
2021-05-15,BL_IND,598
2021-05-15,ESP,179
2021-05-15,SW,990
2021-05-15,MX_KIT,955
2021-05-15,MX_IND,396
2021-05-16,FAN_STD,763
2021-05-16,EX_FLAT,136
2021-05-16,EX_POLY,349
2021-05-16,EX_CIRC,142
2021-05-16,AF_5,807
2021-05-16,AF_75,342
2021-05-16,BL_CHOP,988
2021-05-16,BL_KIT,235
2021-05-16,BL_IND,734
2021-05-16,ESP,435
2021-05-16,SW,846
2021-05-16,MX_KIT,734
2021-05-16,MX_IND,108
2021-05-17,FAN_STD,844
2021-05-17,EX_FLAT,955
2021-05-17,EX_POLY,906
2021-05-17,EX_CIRC,996
2021-05-17,AF_5,230
2021-05-17,AF_75,748
2021-05-17,BL_CHOP,787
2021-05-17,BL_KIT,465
2021-05-17,BL_IND,920
2021-05-17,ESP,530
2021-05-17,SW,274
2021-05-17,MX_KIT,802
2021-05-17,MX_IND,349
2021-05-18,FAN_STD,878
2021-05-18,EX_FLAT,276
2021-05-18,EX_POLY,140
2021-05-18,EX_CIRC,208
2021-05-18,AF_5,358
2021-05-18,AF_75,837
2021-05-18,BL_CHOP,198
2021-05-18,BL_KIT,435
2021-05-18,BL_IND,881
2021-05-18,ESP,967
2021-05-18,SW,678
2021-05-18,MX_KIT,211
2021-05-18,MX_IND,341
2021-05-19,FAN_STD,735
2021-05-19,EX_FLAT,233
2021-05-19,EX_POLY,115
2021-05-19,EX_CIRC,715
2021-05-19,AF_5,389
2021-05-19,AF_75,195
2021-05-19,BL_CHOP,608
2021-05-19,BL_KIT,452
2021-05-19,BL_IND,831
2021-05-19,ESP,245
2021-05-19,SW,408
2021-05-19,MX_KIT,100
2021-05-19,MX_IND,595
2021-05-20,FAN_STD,768
2021-05-20,EX_FLAT,958
2021-05-20,EX_POLY,497
2021-05-20,EX_CIRC,867
2021-05-20,AF_5,763
2021-05-20,AF_75,946
2021-05-20,BL_CHOP,301
2021-05-20,BL_KIT,763
2021-05-20,BL_IND,115
2021-05-20,ESP,194
2021-05-20,SW,768
2021-05-20,MX_KIT,492
2021-05-20,MX_IND,775
2021-05-21,FAN_STD,686
2021-05-21,EX_FLAT,118
2021-05-21,EX_POLY,499
2021-05-21,EX_CIRC,876
2021-05-21,AF_5,399
2021-05-21,AF_75,280
2021-05-21,BL_CHOP,574
2021-05-21,BL_KIT,709
2021-05-21,BL_IND,686
2021-05-21,ESP,566
2021-05-21,SW,811
2021-05-21,MX_KIT,270
2021-05-21,MX_IND,478
2021-05-22,FAN_STD,979
2021-05-22,EX_FLAT,908
2021-05-22,EX_POLY,110
2021-05-22,EX_CIRC,240
2021-05-22,AF_5,308
2021-05-22,AF_75,910
2021-05-22,BL_CHOP,570
2021-05-22,BL_KIT,409
2021-05-22,BL_IND,533
2021-05-22,ESP,940
2021-05-22,SW,188
2021-05-22,MX_KIT,826
2021-05-22,MX_IND,410
2021-05-23,FAN_STD,215
2021-05-23,EX_FLAT,394
2021-05-23,EX_POLY,236
2021-05-23,EX_CIRC,333
2021-05-23,AF_5,316
2021-05-23,AF_75,828
2021-05-23,BL_CHOP,365
2021-05-23,BL_KIT,479
2021-05-23,BL_IND,754
2021-05-23,ESP,207
2021-05-23,SW,278
2021-05-23,MX_KIT,614
2021-05-23,MX_IND,763
2021-05-24,FAN_STD,187
2021-05-24,EX_FLAT,605
2021-05-24,EX_POLY,620
2021-05-24,EX_CIRC,388
2021-05-24,AF_5,113
2021-05-24,AF_75,870
2021-05-24,BL_CHOP,923
2021-05-24,BL_KIT,179
2021-05-24,BL_IND,518
2021-05-24,ESP,545
2021-05-24,SW,825
2021-05-24,MX_KIT,986
2021-05-24,MX_IND,112
2021-05-25,FAN_STD,974
2021-05-25,EX_FLAT,367
2021-05-25,EX_POLY,173
2021-05-25,EX_CIRC,621
2021-05-25,AF_5,663
2021-05-25,AF_75,979
2021-05-25,BL_CHOP,349
2021-05-25,BL_KIT,817
2021-05-25,BL_IND,196
2021-05-25,ESP,716
2021-05-25,SW,976
2021-05-25,MX_KIT,268
2021-05-25,MX_IND,569
2021-05-26,FAN_STD,565
2021-05-26,EX_FLAT,244
2021-05-26,EX_POLY,357
2021-05-26,EX_CIRC,556
2021-05-26,AF_5,176
2021-05-26,AF_75,952
2021-05-26,BL_CHOP,177
2021-05-26,BL_KIT,972
2021-05-26,BL_IND,626
2021-05-26,ESP,830
2021-05-26,SW,133
2021-05-26,MX_KIT,312
2021-05-26,MX_IND,355
2021-05-27,FAN_STD,787
2021-05-27,EX_FLAT,496
2021-05-27,EX_POLY,106
2021-05-27,EX_CIRC,390
2021-05-27,AF_5,827
2021-05-27,AF_75,928
2021-05-27,BL_CHOP,470
2021-05-27,BL_KIT,282
2021-05-27,BL_IND,338
2021-05-27,ESP,333
2021-05-27,SW,696
2021-05-27,MX_KIT,460
2021-05-27,MX_IND,183
2021-05-28,FAN_STD,502
2021-05-28,EX_FLAT,248
2021-05-28,EX_POLY,350
2021-05-28,EX_CIRC,348
2021-05-28,AF_5,544
2021-05-28,AF_75,117
2021-05-28,BL_CHOP,330
2021-05-28,BL_KIT,887
2021-05-28,BL_IND,712
2021-05-28,ESP,929
2021-05-28,SW,130
2021-05-28,MX_KIT,376
2021-05-28,MX_IND,403
2021-05-29,FAN_STD,435
2021-05-29,EX_FLAT,874
2021-05-29,EX_POLY,140
2021-05-29,EX_CIRC,715
2021-05-29,AF_5,462
2021-05-29,AF_75,899
2021-05-29,BL_CHOP,106
2021-05-29,BL_KIT,651
2021-05-29,BL_IND,943
2021-05-29,ESP,984
2021-05-29,SW,837
2021-05-29,MX_KIT,984
2021-05-29,MX_IND,669
2021-05-30,FAN_STD,821
2021-05-30,EX_FLAT,560
2021-05-30,EX_POLY,612
2021-05-30,EX_CIRC,901
2021-05-30,AF_5,548
2021-05-30,AF_75,572
2021-05-30,BL_CHOP,665
2021-05-30,BL_KIT,108
2021-05-30,BL_IND,287
2021-05-30,ESP,376
2021-05-30,SW,694
2021-05-30,MX_KIT,706
2021-05-30,MX_IND,260
2021-05-31,FAN_STD,255
2021-05-31,EX_FLAT,533
2021-05-31,EX_POLY,217
2021-05-31,EX_CIRC,120
2021-05-31,AF_5,538
2021-05-31,AF_75,393
2021-05-31,BL_CHOP,230
2021-05-31,BL_KIT,860
2021-05-31,BL_IND,847
2021-05-31,ESP,824
2021-05-31,SW,494
2021-05-31,MX_KIT,970
2021-05-31,MX_IND,865
2021-06-01,FAN_STD,721
2021-06-01,EX_FLAT,664
2021-06-01,EX_POLY,830
2021-06-01,EX_CIRC,902
2021-06-01,AF_5,440
2021-06-01,AF_75,602
2021-06-01,BL_CHOP,107
2021-06-01,BL_KIT,259
2021-06-01,BL_IND,890
2021-06-01,ESP,200
2021-06-01,SW,102
2021-06-01,MX_KIT,857
2021-06-01,MX_IND,493
2021-06-02,FAN_STD,924
2021-06-02,EX_FLAT,860
2021-06-02,EX_POLY,863
2021-06-02,EX_CIRC,601
2021-06-02,AF_5,762
2021-06-02,AF_75,990
